,input,input_type,values_type,size
19714,"[28, 28, 42, 4, 36, 27, 1, 8, 3, 38, 5]",<class 'list'>,<class 'int'>,11
19715,"[15, 19, 32, 31, 38, 38, 38, 31, 16, 32]",<class 'list'>,<class 'int'>,10
19716,"[39, 31, 39]",<class 'list'>,<class 'int'>,3
19717,"[35, 46, 35, 1, 24, 40, 32, 39]",<class 'list'>,<class 'int'>,8
19718,"[47, 30, 48, 27, 28, 36, 27, 39, 46]",<class 'list'>,<class 'int'>,9
19719,"[45, 35, 40, 49, 21, 23, 36]",<class 'list'>,<class 'int'>,7
19720,"[45, 12, 40, 24, 44, 33]",<class 'list'>,<class 'int'>,6
19721,"[38, 2, 25, 15, 10, 27, 23, 9, 11, 33, 14, 20, 47, 39]",<class 'list'>,<class 'int'>,14
19722,"[30, 39, 48, 3, 27]",<class 'list'>,<class 'int'>,5
19723,"[33, 30, 6, 42, 19, 15, 42, 4, 34, 41, 48, 13, 31, 36]",<class 'list'>,<class 'int'>,14
19724,"[7, 16, 41, 49, 8]",<class 'list'>,<class 'int'>,5
19725,"[3, 29, 43, 17, 11, 39, 10, 29, 2, 37, 9, 30, 3, 45]",<class 'list'>,<class 'int'>,14
19726,"[36, 19, 29, 26, 49, 8, 47, 30, 38, 39, 13]",<class 'list'>,<class 'int'>,11
19727,"[3, 23, 41, 42, 5, 11, 15, 7, 46]",<class 'list'>,<class 'int'>,9
19728,"[38, 23, 45, 11, 12]",<class 'list'>,<class 'int'>,5
19729,"[5, 34, 35, 34, 2]",<class 'list'>,<class 'int'>,5
19730,"[46, 26, 9]",<class 'list'>,<class 'int'>,3
19731,"[43, 29, 1, 7, 36, 5, 24, 8, 30]",<class 'list'>,<class 'int'>,9
19732,"[46, 47, 25, 11, 16, 27, 5, 8, 34, 43, 13, 13]",<class 'list'>,<class 'int'>,12
19733,"[41, 2, 39, 16, 6, 47, 33]",<class 'list'>,<class 'int'>,7
19734,"[36, 43, 31, 24, 10, 2, 16, 22]",<class 'list'>,<class 'int'>,8
19735,"[12, 17, 44]",<class 'list'>,<class 'int'>,3
19736,"[4, 48, 39, 15, 1]",<class 'list'>,<class 'int'>,5
19737,"[7, 39, 30, 48, 49, 41, 14, 42, 35, 9, 26]",<class 'list'>,<class 'int'>,11
19738,"[7, 10, 12, 7, 19, 43, 3, 18, 2, 27, 43, 47]",<class 'list'>,<class 'int'>,12
19739,"[22, 49, 45, 27, 24, 16, 3, 2, 14, 1]",<class 'list'>,<class 'int'>,10
19740,"[20, 22, 9, 44, 40]",<class 'list'>,<class 'int'>,5
19741,"[24, 12, 35, 45, 19, 48, 34, 26]",<class 'list'>,<class 'int'>,8
19742,"[23, 32, 47, 21, 37, 3]",<class 'list'>,<class 'int'>,6
19743,"[45, 22, 45, 29, 5, 40, 41, 29, 49, 49, 41]",<class 'list'>,<class 'int'>,11
19744,"[35, 27, 21, 27, 13, 29, 43, 19, 31, 46, 29, 31, 29, 46]",<class 'list'>,<class 'int'>,14
19745,"[7, 40, 27]",<class 'list'>,<class 'int'>,3
19746,"[4, 34, 26, 24, 49, 32, 28, 41, 38, 24]",<class 'list'>,<class 'int'>,10
19747,"[14, 46, 46, 1, 4, 9, 19]",<class 'list'>,<class 'int'>,7
19748,"[3, 1, 11, 37, 43, 44, 20, 42, 48]",<class 'list'>,<class 'int'>,9
19749,"[34, 45, 3, 46, 1, 28, 32, 39]",<class 'list'>,<class 'int'>,8
19750,"[5, 38, 37]",<class 'list'>,<class 'int'>,3
19751,"[37, 13, 41, 27, 33, 30, 24, 41, 5, 14, 17, 18, 40]",<class 'list'>,<class 'int'>,13
19752,"[49, 14, 13, 21, 30, 44, 43, 3, 30, 41, 47, 3]",<class 'list'>,<class 'int'>,12
19753,"[33, 12, 4, 2, 7, 49, 4, 49, 41, 8]",<class 'list'>,<class 'int'>,10
19754,"[40, 12, 32, 42, 24, 25, 46, 19, 29, 17, 34, 1, 18]",<class 'list'>,<class 'int'>,13
19755,"[33, 23, 33, 7, 41, 20, 45, 5, 29, 2, 5, 18]",<class 'list'>,<class 'int'>,12
19756,"[23, 37, 29, 32, 21, 37, 45, 26, 2, 1, 4]",<class 'list'>,<class 'int'>,11
19757,"[12, 8, 22, 25, 23, 45]",<class 'list'>,<class 'int'>,6
19758,"[22, 47, 38, 42, 38, 31, 38, 34]",<class 'list'>,<class 'int'>,8
19759,"[7, 47, 30, 31, 48, 32, 40, 28, 31, 33, 42, 21, 36]",<class 'list'>,<class 'int'>,13
19760,"[19, 49, 18, 3, 19, 31, 24, 26, 16]",<class 'list'>,<class 'int'>,9
19761,"[39, 49, 48, 5, 31, 23, 33, 35, 44, 24, 11]",<class 'list'>,<class 'int'>,11
19762,"[24, 48, 2, 45, 49, 39, 11]",<class 'list'>,<class 'int'>,7
19763,"[47, 15, 1, 36, 9, 5, 2, 45, 1, 20]",<class 'list'>,<class 'int'>,10
19764,"[27, 44, 2, 21, 27, 45, 29, 46, 14, 46, 15, 41, 19]",<class 'list'>,<class 'int'>,13
19765,"[3, 12, 21, 9, 25, 12, 29, 5, 27]",<class 'list'>,<class 'int'>,9
19766,"[38, 2, 47, 34, 39, 5, 7, 13, 2]",<class 'list'>,<class 'int'>,9
19767,"[10, 35, 5, 34, 32, 6, 49, 42, 41, 13, 21, 48]",<class 'list'>,<class 'int'>,12
19768,"[3, 32, 6, 17, 8, 35, 23, 39, 42, 43, 1, 31, 36, 18]",<class 'list'>,<class 'int'>,14
19769,"[11, 30, 42, 8, 35, 45, 44, 27, 7]",<class 'list'>,<class 'int'>,9
19770,"[5, 41, 25, 24, 10, 41, 22, 39, 46, 9]",<class 'list'>,<class 'int'>,10
19771,"[40, 30, 27, 26, 2, 9, 22, 32, 10, 32, 6, 1]",<class 'list'>,<class 'int'>,12
19772,"[3, 6, 43, 33, 46, 28, 23, 44]",<class 'list'>,<class 'int'>,8
19773,"[33, 1, 42, 19, 33, 13, 46, 30, 23]",<class 'list'>,<class 'int'>,9
19774,"[8, 39, 17, 39, 46, 47, 35, 37, 28, 21, 11]",<class 'list'>,<class 'int'>,11
19775,"[47, 35, 35, 45, 6]",<class 'list'>,<class 'int'>,5
19776,"[36, 28, 11, 37, 42, 38, 15, 37, 37, 38, 14, 9]",<class 'list'>,<class 'int'>,12
19777,"[43, 3, 45, 33, 39, 45, 22, 15, 4, 15]",<class 'list'>,<class 'int'>,10
19778,"[1, 23, 25, 15, 8]",<class 'list'>,<class 'int'>,5
19779,"[27, 20, 29, 33, 11, 39, 6, 25, 41, 44, 8, 32, 26, 32]",<class 'list'>,<class 'int'>,14
19780,"[15, 14, 22, 4, 6, 33, 11, 13]",<class 'list'>,<class 'int'>,8
19781,"[42, 22, 39, 34, 9, 2]",<class 'list'>,<class 'int'>,6
19782,"[46, 34, 25, 23, 39, 32, 39, 26]",<class 'list'>,<class 'int'>,8
19783,"[28, 25, 26, 36, 1, 4, 12, 33]",<class 'list'>,<class 'int'>,8
19784,"[30, 9, 35, 46, 44, 48, 22]",<class 'list'>,<class 'int'>,7
19785,"[2, 4, 2]",<class 'list'>,<class 'int'>,3
19786,"[15, 23, 32, 25, 2, 2, 39, 28]",<class 'list'>,<class 'int'>,8
19787,"[25, 39, 16, 14]",<class 'list'>,<class 'int'>,4
19788,"[43, 24, 21, 47, 48, 47, 46, 2, 15]",<class 'list'>,<class 'int'>,9
19789,"[13, 1, 27]",<class 'list'>,<class 'int'>,3
19790,"[4, 11, 30, 32, 22, 48, 37]",<class 'list'>,<class 'int'>,7
19791,"[19, 43, 9]",<class 'list'>,<class 'int'>,3
19792,"[20, 31, 19, 26, 29, 16, 11]",<class 'list'>,<class 'int'>,7
19793,"[8, 26, 14, 36, 28, 17, 7, 30, 29, 22]",<class 'list'>,<class 'int'>,10
19794,"[44, 37, 18, 33]",<class 'list'>,<class 'int'>,4
19795,"[22, 30, 17, 44]",<class 'list'>,<class 'int'>,4
19796,"[32, 27, 38, 40]",<class 'list'>,<class 'int'>,4
19797,"[27, 25, 38, 14, 10, 18, 23, 1, 28, 31, 33]",<class 'list'>,<class 'int'>,11
19798,"[10, 19, 39, 38, 2, 48, 49, 9, 40, 19, 46, 33, 48, 9]",<class 'list'>,<class 'int'>,14
19799,"[1, 19, 38]",<class 'list'>,<class 'int'>,3
19800,"[15, 13, 42]",<class 'list'>,<class 'int'>,3
19801,"[11, 33, 2, 33, 19, 27, 4, 4]",<class 'list'>,<class 'int'>,8
19802,"[40, 44, 36, 31]",<class 'list'>,<class 'int'>,4
19803,"[41, 16, 38, 5, 48, 43, 49, 29, 42]",<class 'list'>,<class 'int'>,9
19804,"[33, 1, 24, 25, 48, 23, 25, 9, 47, 6, 23]",<class 'list'>,<class 'int'>,11
19805,"[39, 47, 25, 48, 33, 37, 40]",<class 'list'>,<class 'int'>,7
19806,"[24, 33, 8, 28, 37, 18, 22, 26, 48, 22]",<class 'list'>,<class 'int'>,10
19807,"[5, 22, 42, 14, 29, 25, 48, 39, 33, 46]",<class 'list'>,<class 'int'>,10
19808,"[15, 44, 40, 14]",<class 'list'>,<class 'int'>,4
19809,"[37, 44, 12, 10, 2, 44, 21, 28, 42, 5]",<class 'list'>,<class 'int'>,10
19810,"[4, 15, 26]",<class 'list'>,<class 'int'>,3
19811,"[49, 18, 9, 10, 7, 12]",<class 'list'>,<class 'int'>,6
19812,"[2, 33, 19]",<class 'list'>,<class 'int'>,3
19813,"[31, 8, 48, 25, 22, 43, 31, 7, 8, 30, 8, 45, 39, 6]",<class 'list'>,<class 'int'>,14
19814,"[37, 37, 41, 45, 33, 10, 32, 43, 14, 36, 8, 9, 15, 21]",<class 'list'>,<class 'int'>,14
19815,"[2, 35, 45, 34, 5, 20, 14, 24, 6, 22]",<class 'list'>,<class 'int'>,10
19816,"[25, 10, 28, 29, 46, 12]",<class 'list'>,<class 'int'>,6
19817,"[26, 43, 6, 22, 46, 39, 6, 3, 42, 34]",<class 'list'>,<class 'int'>,10
19818,"[19, 30, 39, 27, 16, 10, 33, 48]",<class 'list'>,<class 'int'>,8
19819,"[43, 23, 10, 37]",<class 'list'>,<class 'int'>,4
19820,"[13, 4, 49, 38, 37, 38, 31, 33, 26, 44, 37, 19, 10]",<class 'list'>,<class 'int'>,13
19821,"[20, 34, 7, 19, 45, 7, 14, 43, 28, 24]",<class 'list'>,<class 'int'>,10
19822,"[17, 9, 24, 27]",<class 'list'>,<class 'int'>,4
19823,"[48, 36, 10, 48, 14, 19, 29, 35, 43, 11]",<class 'list'>,<class 'int'>,10
19824,"[11, 10, 22, 1, 12, 21, 40, 22, 47, 49, 40]",<class 'list'>,<class 'int'>,11
19825,"[18, 12, 2, 39]",<class 'list'>,<class 'int'>,4
19826,"[24, 19, 35, 43, 3, 43]",<class 'list'>,<class 'int'>,6
19827,"[36, 45, 34, 32]",<class 'list'>,<class 'int'>,4
19828,"[5, 37, 46, 16, 23, 21, 31, 18]",<class 'list'>,<class 'int'>,8
19829,"[4, 1, 20, 43, 43, 5, 10]",<class 'list'>,<class 'int'>,7
19830,"[41, 44, 29, 7, 6, 27, 33, 32, 33, 23, 38, 45]",<class 'list'>,<class 'int'>,12
19831,"[37, 3, 30, 12, 40, 19, 36, 12, 28, 31, 5, 9]",<class 'list'>,<class 'int'>,12
19832,"[1, 30, 30, 46, 45, 10, 7, 12, 35, 42]",<class 'list'>,<class 'int'>,10
19833,"[30, 9, 35, 18, 6, 13, 46, 29, 40, 32, 33, 13]",<class 'list'>,<class 'int'>,12
19834,"[48, 17, 30]",<class 'list'>,<class 'int'>,3
19835,"[29, 14, 17, 21, 37, 1, 46, 39, 31, 1, 47]",<class 'list'>,<class 'int'>,11
19836,"[7, 31, 35, 34, 24]",<class 'list'>,<class 'int'>,5
19837,"[14, 22, 4, 17, 47, 49]",<class 'list'>,<class 'int'>,6
19838,"[19, 47, 43, 32]",<class 'list'>,<class 'int'>,4
19839,"[36, 17, 11, 6, 26]",<class 'list'>,<class 'int'>,5
19840,"[22, 29, 18, 44, 37, 39, 7]",<class 'list'>,<class 'int'>,7
19841,"[10, 5, 27, 22, 19, 21, 12, 21, 7, 7, 49, 25, 9]",<class 'list'>,<class 'int'>,13
19842,"[15, 6, 18, 35, 19, 29]",<class 'list'>,<class 'int'>,6
19843,"[24, 25, 44, 41, 23, 14, 3, 49, 20, 27, 10]",<class 'list'>,<class 'int'>,11
19844,"[19, 37, 30]",<class 'list'>,<class 'int'>,3
19845,"[35, 27, 46, 7, 1, 46, 9]",<class 'list'>,<class 'int'>,7
19846,"[17, 21, 29, 41, 24, 11, 42, 5, 10, 41, 45]",<class 'list'>,<class 'int'>,11
19847,"[40, 3, 29, 16, 1, 9, 6, 36, 38, 30, 38, 38]",<class 'list'>,<class 'int'>,12
19848,"[49, 2, 27, 48, 12, 2, 28, 22, 38, 43, 23, 16, 27, 23]",<class 'list'>,<class 'int'>,14
19849,"[34, 41, 10, 27, 3, 49, 47, 33]",<class 'list'>,<class 'int'>,8
19850,"[35, 12, 41, 48, 13, 23, 26, 25, 27, 13]",<class 'list'>,<class 'int'>,10
19851,"[13, 42, 3, 35, 33, 9, 43, 13, 27, 44, 38, 3]",<class 'list'>,<class 'int'>,12
19852,"[12, 42, 5]",<class 'list'>,<class 'int'>,3
19853,"[12, 25, 21, 32, 7, 36, 41, 26, 11, 19, 15]",<class 'list'>,<class 'int'>,11
19854,"[39, 18, 32, 7, 21, 16, 28, 27, 37, 18, 49, 13, 49]",<class 'list'>,<class 'int'>,13
19855,"[13, 6, 4, 5, 26, 18, 41, 41, 19]",<class 'list'>,<class 'int'>,9
19856,"[47, 1, 5, 15, 10, 18, 27, 10, 38, 16, 14]",<class 'list'>,<class 'int'>,11
19857,"[27, 20, 26, 5, 4, 2, 10]",<class 'list'>,<class 'int'>,7
19858,"[16, 32, 2]",<class 'list'>,<class 'int'>,3
19859,"[39, 10, 6, 33, 43, 36, 45, 21, 49, 35]",<class 'list'>,<class 'int'>,10
19860,"[12, 5, 12, 14, 32, 7, 48, 36, 9]",<class 'list'>,<class 'int'>,9
19861,"[46, 36, 35, 46, 30, 32, 16, 21, 38, 12, 14, 45]",<class 'list'>,<class 'int'>,12
19862,"[8, 39, 20, 26, 41]",<class 'list'>,<class 'int'>,5
19863,"[13, 17, 40, 43, 1, 36, 43, 14, 49]",<class 'list'>,<class 'int'>,9
19864,"[35, 45, 28, 27, 25, 1, 49, 1, 15, 4, 41, 29]",<class 'list'>,<class 'int'>,12
19865,"[14, 45, 29, 46, 38, 27, 49, 24, 21, 24, 30, 19]",<class 'list'>,<class 'int'>,12
19866,"[2, 18, 24, 16, 3, 12, 18, 23, 30, 30, 38, 31, 30, 13]",<class 'list'>,<class 'int'>,14
19867,"[26, 31, 18, 44, 43, 15, 2]",<class 'list'>,<class 'int'>,7
19868,"[24, 14, 34]",<class 'list'>,<class 'int'>,3
19869,"[2, 47, 34, 44, 26, 46, 40, 28, 4, 37, 23, 32, 2]",<class 'list'>,<class 'int'>,13
19870,"[16, 31, 12, 45, 36, 33, 20, 16, 40, 6, 31]",<class 'list'>,<class 'int'>,11
19871,"[6, 45, 42, 20, 40]",<class 'list'>,<class 'int'>,5
19872,"[16, 36, 46]",<class 'list'>,<class 'int'>,3
19873,"[21, 42, 2, 48, 21, 29, 29, 44, 39, 12]",<class 'list'>,<class 'int'>,10
19874,"[41, 29, 36, 22, 36, 41, 36]",<class 'list'>,<class 'int'>,7
19875,"[16, 21, 17, 23, 8, 1, 19, 40]",<class 'list'>,<class 'int'>,8
19876,"[5, 1, 12, 3, 19, 32, 36, 22, 46, 40, 37]",<class 'list'>,<class 'int'>,11
19877,"[25, 5, 30, 21, 35, 31, 49, 11, 20, 22, 29, 22]",<class 'list'>,<class 'int'>,12
19878,"[47, 41, 3, 16, 2, 37, 25, 31]",<class 'list'>,<class 'int'>,8
19879,"[1, 27, 13]",<class 'list'>,<class 'int'>,3
19880,"[32, 13, 12, 5]",<class 'list'>,<class 'int'>,4
19881,"[1, 41, 37]",<class 'list'>,<class 'int'>,3
19882,"[20, 24, 48, 40, 5, 35, 24, 3, 40, 35]",<class 'list'>,<class 'int'>,10
19883,"[46, 40, 46]",<class 'list'>,<class 'int'>,3
19884,"[11, 41, 20, 14, 20, 11]",<class 'list'>,<class 'int'>,6
19885,"[40, 12, 23, 25, 4, 14, 27]",<class 'list'>,<class 'int'>,7
19886,"[38, 35, 38, 40, 10, 42, 21, 6, 6, 41]",<class 'list'>,<class 'int'>,10
19887,"[28, 23, 30, 42, 39, 29]",<class 'list'>,<class 'int'>,6
19888,"[8, 15, 8, 9, 15, 7]",<class 'list'>,<class 'int'>,6
19889,"[15, 45, 30, 28, 13, 28, 6, 2, 5]",<class 'list'>,<class 'int'>,9
19890,"[41, 49, 13, 4, 24, 23, 45, 43, 27, 14, 47]",<class 'list'>,<class 'int'>,11
19891,"[7, 34, 39, 4]",<class 'list'>,<class 'int'>,4
19892,"[19, 21, 6, 13, 19, 22]",<class 'list'>,<class 'int'>,6
19893,"[43, 40, 47, 36, 29, 41, 11, 12]",<class 'list'>,<class 'int'>,8
19894,"[35, 4, 28, 14]",<class 'list'>,<class 'int'>,4
19895,"[15, 34, 38, 44, 34, 8, 29]",<class 'list'>,<class 'int'>,7
19896,"[33, 35, 48, 41, 33, 38, 9, 16, 3, 14, 18, 32, 44]",<class 'list'>,<class 'int'>,13
19897,"[24, 48, 19, 47]",<class 'list'>,<class 'int'>,4
19898,"[36, 45, 38, 16, 5, 41, 27, 31, 15, 40, 5, 40, 15]",<class 'list'>,<class 'int'>,13
19899,"[10, 11, 17, 7, 49, 24, 14, 49, 35, 6, 27, 15, 38, 31]",<class 'list'>,<class 'int'>,14
19900,"[11, 47, 7, 32, 17, 40, 36, 12, 14, 41, 22, 46, 27, 37]",<class 'list'>,<class 'int'>,14
19901,"[39, 45, 4, 12, 41, 10, 35, 43, 48, 28, 21, 10, 42]",<class 'list'>,<class 'int'>,13
19902,"[30, 47, 37, 49, 32, 48, 23, 43, 37, 14, 16]",<class 'list'>,<class 'int'>,11
19903,"[15, 10, 34, 27, 18, 25, 22, 12, 33, 33]",<class 'list'>,<class 'int'>,10
19904,"[19, 16, 9, 43, 24, 17, 14, 8]",<class 'list'>,<class 'int'>,8
19905,"[40, 40, 15, 5, 49, 40, 34, 46, 9, 7]",<class 'list'>,<class 'int'>,10
19906,"[22, 46, 28, 28, 14, 8, 48, 27]",<class 'list'>,<class 'int'>,8
19907,"[29, 43, 44, 29, 26, 3, 17, 6, 4, 29, 39, 38]",<class 'list'>,<class 'int'>,12
19908,"[7, 3, 32, 14, 14, 3, 22, 26, 33, 46, 42, 38, 1]",<class 'list'>,<class 'int'>,13
19909,"[21, 1, 36, 23, 39, 27]",<class 'list'>,<class 'int'>,6
19910,"[13, 42, 38, 18, 32, 26]",<class 'list'>,<class 'int'>,6
19911,"[38, 34, 27, 42, 25, 7, 46, 40, 44, 11]",<class 'list'>,<class 'int'>,10
19912,"[10, 10, 41, 13, 12, 34, 22, 16, 17, 38, 32]",<class 'list'>,<class 'int'>,11
19913,"[5, 6, 9, 21, 19, 10, 29]",<class 'list'>,<class 'int'>,7
19914,"[45, 7, 45, 14, 16, 33, 16]",<class 'list'>,<class 'int'>,7
19915,"[6, 48, 15, 13]",<class 'list'>,<class 'int'>,4
19916,"[20, 27, 27, 23, 45, 11, 17, 30, 23, 9, 41, 25]",<class 'list'>,<class 'int'>,12
19917,"[39, 25, 43, 24, 1, 19, 36, 13, 27, 21]",<class 'list'>,<class 'int'>,10
19918,"[16, 2, 16, 26, 48, 1, 10, 2]",<class 'list'>,<class 'int'>,8
19919,"[5, 23, 6, 27, 22]",<class 'list'>,<class 'int'>,5
19920,"[25, 4, 40, 45, 34, 42, 30]",<class 'list'>,<class 'int'>,7
19921,"[45, 38, 4, 34, 13, 31, 37, 21, 17, 18]",<class 'list'>,<class 'int'>,10
19922,"[42, 35, 45, 40, 11, 28, 40, 4, 21, 35, 6]",<class 'list'>,<class 'int'>,11
19923,"[25, 18, 33, 44, 2, 46, 10, 26, 47, 19]",<class 'list'>,<class 'int'>,10
19924,"[26, 49, 7, 23, 34, 31, 23, 22, 45, 19, 43]",<class 'list'>,<class 'int'>,11
19925,"[29, 36, 43, 16, 13, 4]",<class 'list'>,<class 'int'>,6
19926,"[17, 19, 6, 10, 46, 45, 42, 48, 23]",<class 'list'>,<class 'int'>,9
19927,"[18, 7, 8, 6, 20, 22, 12, 38, 41, 35]",<class 'list'>,<class 'int'>,10
19928,"[35, 48, 33, 10, 49, 39, 26, 25, 2, 19, 38, 12, 23, 30]",<class 'list'>,<class 'int'>,14
19929,"[7, 22, 5, 1, 27, 45, 45, 30, 48, 5]",<class 'list'>,<class 'int'>,10
19930,"[40, 1, 41, 28, 18, 43, 32, 45, 45, 14]",<class 'list'>,<class 'int'>,10
19931,"[15, 3, 47, 11, 47, 15, 30, 45, 7, 2, 22, 46, 4]",<class 'list'>,<class 'int'>,13
19932,"[19, 16, 33, 10, 22, 43, 10, 36, 31, 18, 21, 1, 21, 13]",<class 'list'>,<class 'int'>,14
19933,"[25, 15, 27]",<class 'list'>,<class 'int'>,3
19934,"[40, 39, 38, 14, 15, 25, 43, 46, 6, 48, 21, 40, 29]",<class 'list'>,<class 'int'>,13
19935,"[9, 39, 13, 16, 20, 20, 46, 48, 22]",<class 'list'>,<class 'int'>,9
19936,"[19, 20, 10]",<class 'list'>,<class 'int'>,3
19937,"[48, 17, 31, 18, 7, 24, 34, 49, 28, 23]",<class 'list'>,<class 'int'>,10
19938,"[40, 4, 13, 16, 12, 18, 11, 45, 19, 14, 22, 11, 34]",<class 'list'>,<class 'int'>,13
19939,"[44, 35, 16, 41, 39, 16, 49, 45, 10, 24, 10, 4, 14, 36]",<class 'list'>,<class 'int'>,14
19940,"[36, 11, 14, 13, 46, 27]",<class 'list'>,<class 'int'>,6
19941,"[3, 2, 25, 35, 4, 43, 25, 47, 3, 4, 5, 17, 48, 33]",<class 'list'>,<class 'int'>,14
19942,"[49, 35, 8, 24, 11, 42, 35, 34, 1]",<class 'list'>,<class 'int'>,9
19943,"[29, 5, 9, 34, 6, 48, 48, 3]",<class 'list'>,<class 'int'>,8
19944,"[28, 24, 29, 9, 36, 27, 19, 3]",<class 'list'>,<class 'int'>,8
19945,"[35, 4, 9, 4, 46, 33, 34, 41, 46, 34]",<class 'list'>,<class 'int'>,10
19946,"[37, 42, 18, 2, 49, 12, 17, 35, 4, 10, 15, 28]",<class 'list'>,<class 'int'>,12
19947,"[36, 19, 30, 10]",<class 'list'>,<class 'int'>,4
19948,"[35, 34, 15, 39, 42]",<class 'list'>,<class 'int'>,5
19949,"[40, 36, 2, 10, 24, 32, 9, 42, 34, 10, 46, 6]",<class 'list'>,<class 'int'>,12
19950,"[19, 32, 21, 2, 1, 25, 27, 6, 44, 26, 41]",<class 'list'>,<class 'int'>,11
19951,"[36, 49, 26, 44]",<class 'list'>,<class 'int'>,4
19952,"[36, 12, 17, 45, 22, 40, 31, 37, 7, 23, 42, 5, 42, 20]",<class 'list'>,<class 'int'>,14
19953,"[31, 19, 28, 26, 26, 36, 24, 10, 1, 28]",<class 'list'>,<class 'int'>,10
19954,"[48, 1, 25, 26, 33, 35, 15, 49, 32]",<class 'list'>,<class 'int'>,9
19955,"[38, 1, 13, 34, 24, 43, 44, 25, 16, 6, 8, 18, 45, 42]",<class 'list'>,<class 'int'>,14
19956,"[1, 8, 24, 32]",<class 'list'>,<class 'int'>,4
19957,"[42, 36, 10]",<class 'list'>,<class 'int'>,3
19958,"[7, 7, 20, 41, 40, 38, 34, 47, 43]",<class 'list'>,<class 'int'>,9
19959,"[17, 42, 16, 46, 25, 14, 17]",<class 'list'>,<class 'int'>,7
19960,"[8, 2, 20, 35, 1, 6, 36, 10, 20, 38, 39]",<class 'list'>,<class 'int'>,11
19961,"[42, 27, 44, 27, 40, 44, 49, 39, 35, 29]",<class 'list'>,<class 'int'>,10
19962,"[28, 45, 28, 41, 22, 32, 22, 15, 4, 10, 39, 16, 49, 27]",<class 'list'>,<class 'int'>,14
19963,"[28, 18, 39, 2, 36, 11, 6, 4, 23, 36]",<class 'list'>,<class 'int'>,10
19964,"[14, 15, 25, 24, 4, 7, 30, 40, 1, 20]",<class 'list'>,<class 'int'>,10
19965,"[43, 29, 33, 24, 32, 5, 44, 17, 33]",<class 'list'>,<class 'int'>,9
19966,"[30, 6, 42, 44, 14, 31, 34, 3, 47, 24]",<class 'list'>,<class 'int'>,10
19967,"[30, 46, 17, 44, 11]",<class 'list'>,<class 'int'>,5
19968,"[12, 18, 38, 38, 10, 37, 39, 34, 25]",<class 'list'>,<class 'int'>,9
19969,"[29, 25, 6, 4, 44, 21, 12, 36, 41, 15, 39, 47]",<class 'list'>,<class 'int'>,12
19970,"[44, 37, 30, 28, 19, 11]",<class 'list'>,<class 'int'>,6
19971,"[44, 7, 35, 46, 47, 34, 48, 17, 7, 38, 31, 28, 46]",<class 'list'>,<class 'int'>,13
19972,"[1, 33, 15, 46, 35, 33, 28, 38]",<class 'list'>,<class 'int'>,8
19973,"[18, 40, 29, 11, 5, 23, 25, 49, 8]",<class 'list'>,<class 'int'>,9
19974,"[49, 4, 8]",<class 'list'>,<class 'int'>,3
19975,"[7, 43, 37, 6, 18, 20, 24, 6, 11]",<class 'list'>,<class 'int'>,9
19976,"[12, 37, 3]",<class 'list'>,<class 'int'>,3
19977,"[28, 31, 34, 44, 48, 20]",<class 'list'>,<class 'int'>,6
19978,"[47, 1, 40, 21, 32, 22, 3, 49, 41, 46, 31, 3]",<class 'list'>,<class 'int'>,12
19979,"[3, 24, 29, 29]",<class 'list'>,<class 'int'>,4
19980,"[44, 12, 3, 7, 44, 20, 43, 37, 12, 31]",<class 'list'>,<class 'int'>,10
19981,"[42, 48, 15, 1, 10]",<class 'list'>,<class 'int'>,5
19982,"[27, 46, 28, 28, 22, 16, 8, 28, 19, 49, 26, 45, 18]",<class 'list'>,<class 'int'>,13
19983,"[16, 11, 12, 26, 43, 40, 32, 28, 41, 41, 44, 15, 43]",<class 'list'>,<class 'int'>,13
19984,"[23, 40, 34, 19, 7, 46, 2]",<class 'list'>,<class 'int'>,7
19985,"[10, 23, 33, 40, 4, 22]",<class 'list'>,<class 'int'>,6
19986,"[32, 42, 19, 18, 26, 22, 18, 25, 43, 38, 18, 9, 10, 2]",<class 'list'>,<class 'int'>,14
19987,"[18, 35, 37, 44, 24, 29, 18, 10, 33, 1]",<class 'list'>,<class 'int'>,10
19988,"[40, 42, 5, 46, 38, 10, 30]",<class 'list'>,<class 'int'>,7
19989,"[25, 33, 5, 36, 29, 41]",<class 'list'>,<class 'int'>,6
19990,"[33, 18, 23, 46, 47, 16, 9, 5]",<class 'list'>,<class 'int'>,8
19991,"[31, 37, 46, 4, 47, 38, 25, 40, 25, 35, 32, 47, 6, 35]",<class 'list'>,<class 'int'>,14
19992,"[49, 29, 49, 12, 29, 8, 11, 18, 18]",<class 'list'>,<class 'int'>,9
19993,"[10, 49, 46, 14, 32, 20, 23, 16, 36]",<class 'list'>,<class 'int'>,9
19994,"[21, 17, 3, 2, 23, 33, 25, 4, 25, 27, 11, 27, 28, 26]",<class 'list'>,<class 'int'>,14
19995,"[42, 42, 12, 19, 23, 9, 26, 29, 34, 5]",<class 'list'>,<class 'int'>,10
19996,"[45, 2, 23, 15, 29, 30, 34, 9, 42, 40, 44]",<class 'list'>,<class 'int'>,11
19997,"[8, 21, 4, 7, 21, 41, 37]",<class 'list'>,<class 'int'>,7
19998,"[46, 28, 26, 2, 16, 4, 33, 5, 25]",<class 'list'>,<class 'int'>,9
19999,"[3, 31, 48, 14, 38, 47, 48]",<class 'list'>,<class 'int'>,7
