,input,input_type,values_type,size
21482,"[1, 3, 9, 0, 13, 7, 9, 7, 3]",<class 'list'>,<class 'int'>,9
21483,"[5, 14, 13, 3, 1, 2, 6]",<class 'list'>,<class 'int'>,7
21484,"[3, 13, 8, 13, 2, 2, 7, 0, 11, 9, 14, 4, 0]",<class 'list'>,<class 'int'>,13
21485,"[11, 11, 6, 3, 8, 10, 10, 10]",<class 'list'>,<class 'int'>,8
21486,"[3, 13, 5]",<class 'list'>,<class 'int'>,3
21487,"[4, 12, 8]",<class 'list'>,<class 'int'>,3
21488,"[0, 9, 5, 6, 9, 3, 0, 2, 7, 13, 5, 13, 13]",<class 'list'>,<class 'int'>,13
21489,"[2, 0, 9, 12, 12, 13, 6, 9, 12, 6]",<class 'list'>,<class 'int'>,10
21490,"[10, 2, 6, 13, 14, 1, 7, 3, 1, 11, 7, 11, 13]",<class 'list'>,<class 'int'>,13
21491,"[0, 0, 13, 11]",<class 'list'>,<class 'int'>,4
21492,"[4, 5, 4, 10, 3, 0, 8, 14, 9, 1]",<class 'list'>,<class 'int'>,10
21493,"[3, 1, 6, 2, 6]",<class 'list'>,<class 'int'>,5
21494,"[11, 12, 5, 5, 3, 2, 3, 2, 5, 5, 14]",<class 'list'>,<class 'int'>,11
21495,"[1, 13, 5, 6, 14, 5, 4, 6]",<class 'list'>,<class 'int'>,8
21496,"[6, 12, 10, 2, 4, 7, 12, 0, 9, 12, 4, 12]",<class 'list'>,<class 'int'>,12
21497,"[3, 12, 7, 8, 0, 12, 11]",<class 'list'>,<class 'int'>,7
21498,"[2, 2, 14, 10, 2, 7, 4, 7, 10, 1]",<class 'list'>,<class 'int'>,10
21499,"[0, 8, 0, 3, 2, 0, 3, 7, 12, 5]",<class 'list'>,<class 'int'>,10
21500,"[0, 2, 4, 0]",<class 'list'>,<class 'int'>,4
21501,"[2, 4, 9, 13, 10, 8, 13, 2, 5, 7, 7]",<class 'list'>,<class 'int'>,11
21502,"[10, 3, 13, 11, 6]",<class 'list'>,<class 'int'>,5
21503,"[0, 1, 6, 12, 7, 2]",<class 'list'>,<class 'int'>,6
21504,"[10, 13, 0, 3, 4, 2, 8, 5, 9, 14, 3]",<class 'list'>,<class 'int'>,11
21505,"[11, 5, 8, 12, 14, 11, 4, 3, 10, 6, 9, 14]",<class 'list'>,<class 'int'>,12
21506,"[12, 1, 2, 11, 11, 4, 3, 7, 5, 9, 2, 5, 1, 5]",<class 'list'>,<class 'int'>,14
21507,"[5, 9, 6]",<class 'list'>,<class 'int'>,3
21508,"[7, 13, 10, 3, 8, 2, 14, 5]",<class 'list'>,<class 'int'>,8
21509,"[13, 9, 6, 6, 8]",<class 'list'>,<class 'int'>,5
21510,"[13, 11, 2, 0, 1, 3, 6, 6, 13]",<class 'list'>,<class 'int'>,9
21511,"[6, 13, 9, 9, 7, 14, 2, 8, 8, 11, 1, 9, 10, 12]",<class 'list'>,<class 'int'>,14
21512,"[3, 5, 11, 9, 11, 7, 2, 4, 0]",<class 'list'>,<class 'int'>,9
21513,"[0, 7, 9]",<class 'list'>,<class 'int'>,3
21514,"[7, 5, 5, 10, 7, 11, 14, 7, 3, 2, 9, 12, 9]",<class 'list'>,<class 'int'>,13
21515,"[12, 8, 4, 5, 14, 10, 6]",<class 'list'>,<class 'int'>,7
21516,"[9, 3, 0, 11, 2, 8, 9, 10, 11, 5, 2, 10]",<class 'list'>,<class 'int'>,12
21517,"[13, 7, 14, 3, 3, 6, 13, 10]",<class 'list'>,<class 'int'>,8
21518,"[10, 13, 5, 5, 6, 1, 11]",<class 'list'>,<class 'int'>,7
21519,"[1, 2, 14, 4, 2, 12, 5, 7, 5, 8, 14, 5, 1, 14]",<class 'list'>,<class 'int'>,14
21520,"[2, 0, 5]",<class 'list'>,<class 'int'>,3
21521,"[12, 11, 11, 11, 13, 14, 14, 12, 7, 1, 6, 1, 5]",<class 'list'>,<class 'int'>,13
21522,"[10, 12, 2, 3, 3, 8, 2, 1, 2, 5, 6]",<class 'list'>,<class 'int'>,11
21523,"[6, 11, 1, 5, 14]",<class 'list'>,<class 'int'>,5
21524,"[14, 8, 14, 5, 7, 3, 0, 0, 3, 9, 8, 4]",<class 'list'>,<class 'int'>,12
21525,"[8, 3, 0, 3, 14]",<class 'list'>,<class 'int'>,5
21526,"[4, 10, 7, 10, 9, 12, 6, 12, 1, 12, 6, 4]",<class 'list'>,<class 'int'>,12
21527,"[7, 8, 4, 6, 8, 13, 10, 13, 4, 13, 2, 11]",<class 'list'>,<class 'int'>,12
21528,"[3, 3, 12, 12]",<class 'list'>,<class 'int'>,4
21529,"[13, 10, 4, 2, 13, 7, 11, 4]",<class 'list'>,<class 'int'>,8
21530,"[4, 5, 11]",<class 'list'>,<class 'int'>,3
21531,"[14, 5, 12, 10]",<class 'list'>,<class 'int'>,4
21532,"[1, 13, 14, 7, 2, 2, 2, 4, 12, 3, 5]",<class 'list'>,<class 'int'>,11
21533,"[14, 3, 5, 13, 14, 7, 2, 11, 9, 4, 1, 13]",<class 'list'>,<class 'int'>,12
21534,"[0, 10, 12, 2, 5, 6, 6, 0, 14, 2]",<class 'list'>,<class 'int'>,10
21535,"[1, 4, 2, 7, 8, 0, 14]",<class 'list'>,<class 'int'>,7
21536,"[14, 14, 1, 10, 8]",<class 'list'>,<class 'int'>,5
21537,"[0, 10, 4, 4, 5, 14, 9, 5, 14]",<class 'list'>,<class 'int'>,9
21538,"[4, 4, 1, 2, 12, 7]",<class 'list'>,<class 'int'>,6
21539,"[12, 1, 12, 11, 13, 5]",<class 'list'>,<class 'int'>,6
21540,"[7, 7, 9, 10, 2, 5, 2, 3, 1, 2, 13]",<class 'list'>,<class 'int'>,11
21541,"[12, 6, 14]",<class 'list'>,<class 'int'>,3
21542,"[11, 8, 10, 0, 3, 11]",<class 'list'>,<class 'int'>,6
21543,"[10, 3, 12, 7, 9, 11, 12, 4, 14, 0, 3, 10, 12, 2]",<class 'list'>,<class 'int'>,14
21544,"[12, 4, 14, 11, 2]",<class 'list'>,<class 'int'>,5
21545,"[12, 9, 5, 9, 6, 3, 14, 12, 4]",<class 'list'>,<class 'int'>,9
21546,"[7, 12, 3, 2, 2, 10, 13, 6, 6]",<class 'list'>,<class 'int'>,9
21547,"[5, 12, 13, 1, 0, 12, 9, 9, 12]",<class 'list'>,<class 'int'>,9
21548,"[13, 11, 11, 0, 6, 14, 9, 1]",<class 'list'>,<class 'int'>,8
21549,"[9, 11, 5, 14, 12, 14, 13]",<class 'list'>,<class 'int'>,7
21550,"[14, 12, 12]",<class 'list'>,<class 'int'>,3
21551,"[13, 9, 11, 8]",<class 'list'>,<class 'int'>,4
21552,"[3, 1, 13, 5, 13]",<class 'list'>,<class 'int'>,5
21553,"[4, 0, 14, 13, 5, 9, 2, 0, 2, 8, 2, 9, 6]",<class 'list'>,<class 'int'>,13
21554,"[1, 8, 12, 5, 2, 4]",<class 'list'>,<class 'int'>,6
21555,"[9, 9, 8, 11, 1, 0, 0, 5, 5, 9, 3, 6, 0]",<class 'list'>,<class 'int'>,13
21556,"[8, 0, 4]",<class 'list'>,<class 'int'>,3
21557,"[0, 1, 14, 11, 12]",<class 'list'>,<class 'int'>,5
21558,"[9, 7, 13, 8, 4, 12]",<class 'list'>,<class 'int'>,6
21559,"[6, 6, 14, 10, 11]",<class 'list'>,<class 'int'>,5
21560,"[5, 13, 13, 6]",<class 'list'>,<class 'int'>,4
21561,"[3, 4, 11, 1, 8, 6, 11, 12, 13, 1, 2, 6, 4]",<class 'list'>,<class 'int'>,13
21562,"[11, 8, 11, 10, 12, 10]",<class 'list'>,<class 'int'>,6
21563,"[12, 7, 12, 13, 2, 4, 13, 0, 3, 11, 6, 10, 6]",<class 'list'>,<class 'int'>,13
21564,"[12, 14, 3, 11]",<class 'list'>,<class 'int'>,4
21565,"[8, 0, 4, 13, 0, 8]",<class 'list'>,<class 'int'>,6
21566,"[5, 4, 14, 3, 5, 13, 9, 7, 14, 9]",<class 'list'>,<class 'int'>,10
21567,"[12, 11, 6, 13, 13, 4]",<class 'list'>,<class 'int'>,6
21568,"[3, 1, 6]",<class 'list'>,<class 'int'>,3
21569,"[9, 1, 12, 10, 10]",<class 'list'>,<class 'int'>,5
21570,"[11, 10, 3, 8, 0, 7, 5]",<class 'list'>,<class 'int'>,7
21571,"[13, 9, 12, 1, 5, 4, 6, 3, 8, 4, 3, 0, 1, 7]",<class 'list'>,<class 'int'>,14
21572,"[3, 9, 2, 3, 13]",<class 'list'>,<class 'int'>,5
21573,"[3, 1, 11, 1, 8, 1, 8, 14, 3, 11]",<class 'list'>,<class 'int'>,10
21574,"[2, 12, 6]",<class 'list'>,<class 'int'>,3
21575,"[5, 5, 5, 8, 12, 11]",<class 'list'>,<class 'int'>,6
21576,"[2, 5, 14, 7, 10, 14, 2, 6, 1, 1, 11, 5, 12]",<class 'list'>,<class 'int'>,13
21577,"[7, 14, 6, 10, 11, 1, 12, 1, 12, 10]",<class 'list'>,<class 'int'>,10
21578,"[10, 4, 11, 14, 1, 3, 0, 9, 10, 12, 5, 6, 5]",<class 'list'>,<class 'int'>,13
21579,"[9, 9, 10, 0, 9, 3, 14, 10, 3, 1, 1, 10, 8, 11]",<class 'list'>,<class 'int'>,14
21580,"[6, 12, 4]",<class 'list'>,<class 'int'>,3
21581,"[8, 1, 14, 1, 1, 3]",<class 'list'>,<class 'int'>,6
21582,"[3, 13, 6, 6, 12, 3, 14, 5, 6, 13, 12, 9, 7]",<class 'list'>,<class 'int'>,13
21583,"[3, 0, 1, 7, 10, 10]",<class 'list'>,<class 'int'>,6
21584,"[14, 6, 0, 1, 9, 13, 10, 12]",<class 'list'>,<class 'int'>,8
21585,"[10, 14, 10, 9, 9, 5, 8, 5]",<class 'list'>,<class 'int'>,8
21586,"[14, 13, 10, 5, 6, 6, 8, 12, 11, 3, 4, 8, 9]",<class 'list'>,<class 'int'>,13
21587,"[13, 10, 5]",<class 'list'>,<class 'int'>,3
21588,"[11, 10, 8, 5]",<class 'list'>,<class 'int'>,4
21589,"[3, 1, 14, 9, 3, 3, 1, 2]",<class 'list'>,<class 'int'>,8
21590,"[5, 1, 7, 10, 4, 3, 13, 2, 13]",<class 'list'>,<class 'int'>,9
21591,"[5, 11, 0, 0, 7]",<class 'list'>,<class 'int'>,5
21592,"[1, 0, 3, 1, 10, 8, 5, 6, 6, 2, 3, 3]",<class 'list'>,<class 'int'>,12
21593,"[5, 10, 1, 7, 12, 8, 2, 11, 3, 12, 11, 4, 2, 0]",<class 'list'>,<class 'int'>,14
21594,"[13, 2, 4, 3, 0, 7, 10, 0, 9, 2, 4, 6]",<class 'list'>,<class 'int'>,12
21595,"[9, 12, 13, 10, 0, 12, 13, 10, 0, 2, 4, 10, 8]",<class 'list'>,<class 'int'>,13
21596,"[14, 11, 2, 0, 3, 9, 12, 13, 11, 1, 2, 1]",<class 'list'>,<class 'int'>,12
21597,"[4, 11, 8, 2, 5, 13, 8, 13, 3, 1, 4, 1, 7]",<class 'list'>,<class 'int'>,13
21598,"[10, 7, 5, 5, 11, 3, 3, 8, 0]",<class 'list'>,<class 'int'>,9
21599,"[5, 13, 1, 11, 11]",<class 'list'>,<class 'int'>,5
21600,"[6, 13, 7, 2, 3, 9, 6, 4, 10, 2, 14]",<class 'list'>,<class 'int'>,11
21601,"[0, 12, 12, 13, 0]",<class 'list'>,<class 'int'>,5
21602,"[14, 4, 1, 5, 6, 2, 6]",<class 'list'>,<class 'int'>,7
21603,"[14, 8, 5, 11, 12, 3, 7, 9, 14, 12, 14]",<class 'list'>,<class 'int'>,11
21604,"[7, 11, 4]",<class 'list'>,<class 'int'>,3
21605,"[10, 9, 5]",<class 'list'>,<class 'int'>,3
21606,"[6, 6, 4, 3, 11, 5, 2]",<class 'list'>,<class 'int'>,7
21607,"[10, 11, 6, 5, 9, 14, 1, 0, 6]",<class 'list'>,<class 'int'>,9
21608,"[6, 6, 12, 13, 1, 4, 2, 10, 4, 9, 7, 1, 13]",<class 'list'>,<class 'int'>,13
21609,"[3, 0, 9, 4, 10, 0, 0, 13, 10, 7, 2]",<class 'list'>,<class 'int'>,11
21610,"[13, 13, 1, 12, 13, 7, 11, 9, 11, 7, 2, 9, 10, 4]",<class 'list'>,<class 'int'>,14
21611,"[1, 11, 13, 6, 11, 12, 4]",<class 'list'>,<class 'int'>,7
21612,"[12, 2, 14]",<class 'list'>,<class 'int'>,3
21613,"[4, 0, 2, 3, 8]",<class 'list'>,<class 'int'>,5
21614,"[4, 5, 3, 13, 6, 3, 7, 2, 7]",<class 'list'>,<class 'int'>,9
21615,"[8, 12, 2, 7, 7, 4, 3, 5, 6, 13, 3]",<class 'list'>,<class 'int'>,11
21616,"[6, 10, 11, 1, 13, 4]",<class 'list'>,<class 'int'>,6
21617,"[5, 7, 7, 1, 10, 13, 11, 8, 5, 1, 9]",<class 'list'>,<class 'int'>,11
21618,"[9, 9, 0, 4, 13, 7, 0, 1]",<class 'list'>,<class 'int'>,8
21619,"[6, 8, 5, 12, 6, 1, 1, 8, 4, 7, 12, 11]",<class 'list'>,<class 'int'>,12
21620,"[4, 1, 3, 13, 7, 7, 2]",<class 'list'>,<class 'int'>,7
21621,"[1, 7, 14, 6, 7, 0, 6, 7, 6, 13, 7, 10, 6, 10]",<class 'list'>,<class 'int'>,14
21622,"[10, 5, 12, 6, 5, 5]",<class 'list'>,<class 'int'>,6
21623,"[5, 8, 7, 2]",<class 'list'>,<class 'int'>,4
21624,"[8, 10, 11]",<class 'list'>,<class 'int'>,3
21625,"[7, 8, 11, 14, 3, 13, 2, 8, 5, 7, 10, 10]",<class 'list'>,<class 'int'>,12
21626,"[1, 9, 9, 9, 8, 5, 5, 10, 9, 14, 14, 0, 12]",<class 'list'>,<class 'int'>,13
21627,"[9, 2, 2, 3, 3, 6, 7, 7, 0, 9, 13, 3]",<class 'list'>,<class 'int'>,12
21628,"[10, 8, 9, 9, 3, 8, 4, 5]",<class 'list'>,<class 'int'>,8
21629,"[8, 14, 2, 12, 10, 10, 9, 13]",<class 'list'>,<class 'int'>,8
21630,"[2, 2, 8, 11, 4, 0, 12]",<class 'list'>,<class 'int'>,7
21631,"[5, 7, 10]",<class 'list'>,<class 'int'>,3
21632,"[10, 12, 3, 10, 7, 10, 7, 0, 8, 7]",<class 'list'>,<class 'int'>,10
21633,"[14, 12, 12, 8, 6, 6, 13, 0, 6, 2, 2]",<class 'list'>,<class 'int'>,11
21634,"[13, 6, 12]",<class 'list'>,<class 'int'>,3
21635,"[14, 10, 1, 6, 3, 7, 13, 11, 12, 9, 4, 12, 14]",<class 'list'>,<class 'int'>,13
21636,"[10, 5, 7, 9, 0, 7, 13, 8]",<class 'list'>,<class 'int'>,8
21637,"[8, 6, 11, 11, 2, 8, 12, 11, 0, 4, 14]",<class 'list'>,<class 'int'>,11
21638,"[10, 11, 0, 11, 3]",<class 'list'>,<class 'int'>,5
21639,"[14, 5, 12, 3, 3, 12, 0, 2, 1, 2, 2, 5, 0]",<class 'list'>,<class 'int'>,13
21640,"[11, 6, 2, 12, 6]",<class 'list'>,<class 'int'>,5
21641,"[14, 0, 6, 2, 6, 2, 6, 2, 6, 10, 6, 10, 4]",<class 'list'>,<class 'int'>,13
21642,"[11, 3, 0, 5, 12, 12]",<class 'list'>,<class 'int'>,6
21643,"[0, 11, 7, 8, 1, 14]",<class 'list'>,<class 'int'>,6
21644,"[4, 12, 12, 4, 14, 3, 1, 7, 2, 0, 14, 0, 3]",<class 'list'>,<class 'int'>,13
21645,"[3, 11, 12, 3, 2, 14, 3]",<class 'list'>,<class 'int'>,7
21646,"[12, 11, 0]",<class 'list'>,<class 'int'>,3
21647,"[13, 0, 0, 12, 11, 12, 14, 12, 1, 11, 6, 2]",<class 'list'>,<class 'int'>,12
21648,"[3, 0, 9, 7, 5, 7, 1, 2, 14, 14, 14, 6, 11, 4]",<class 'list'>,<class 'int'>,14
21649,"[0, 14, 8, 14, 5, 8, 13, 10, 4, 11, 5, 12, 6]",<class 'list'>,<class 'int'>,13
21650,"[14, 2, 4, 13, 12]",<class 'list'>,<class 'int'>,5
21651,"[7, 8, 13]",<class 'list'>,<class 'int'>,3
21652,"[13, 0, 4, 6, 3, 10, 9, 11, 4, 11, 6, 11]",<class 'list'>,<class 'int'>,12
21653,"[4, 8, 8, 14, 2, 6, 13, 10]",<class 'list'>,<class 'int'>,8
21654,"[3, 14, 9, 11, 5, 13, 9, 8, 1]",<class 'list'>,<class 'int'>,9
21655,"[2, 13, 6, 12, 13, 11, 3, 9, 0]",<class 'list'>,<class 'int'>,9
21656,"[2, 14, 0, 12, 3, 13, 2, 6, 7, 12, 2, 9]",<class 'list'>,<class 'int'>,12
21657,"[13, 11, 2, 6, 2, 12, 0]",<class 'list'>,<class 'int'>,7
21658,"[8, 13, 14, 0, 2, 8, 14, 5, 2, 10, 6, 14, 7]",<class 'list'>,<class 'int'>,13
21659,"[6, 6, 12, 12, 0, 14, 0, 0, 11]",<class 'list'>,<class 'int'>,9
21660,"[2, 5, 10, 12, 7, 10, 0, 7, 14, 0, 5]",<class 'list'>,<class 'int'>,11
21661,"[8, 9, 9, 3, 3, 6, 14, 1, 7, 4, 9]",<class 'list'>,<class 'int'>,11
21662,"[12, 8, 5, 2, 14, 6, 12, 8]",<class 'list'>,<class 'int'>,8
21663,"[12, 9, 4, 6, 2, 1, 8, 4, 0, 1, 14, 0, 11]",<class 'list'>,<class 'int'>,13
21664,"[14, 4, 8]",<class 'list'>,<class 'int'>,3
21665,"[12, 10, 4, 14, 1, 10, 11, 1, 13, 6, 8, 8, 8, 13]",<class 'list'>,<class 'int'>,14
21666,"[11, 12, 1, 2, 10, 14, 4]",<class 'list'>,<class 'int'>,7
21667,"[3, 9, 6, 2, 12, 7, 8, 11, 2, 10, 13, 13, 5, 4]",<class 'list'>,<class 'int'>,14
21668,"[11, 8, 13, 5]",<class 'list'>,<class 'int'>,4
21669,"[5, 7, 6]",<class 'list'>,<class 'int'>,3
21670,"[0, 0, 1, 3, 2, 14, 1, 1]",<class 'list'>,<class 'int'>,8
21671,"[12, 2, 6, 8]",<class 'list'>,<class 'int'>,4
21672,"[11, 6, 5, 3, 6, 4, 0]",<class 'list'>,<class 'int'>,7
21673,"[1, 8, 9, 0, 14, 3, 6, 0, 8, 4, 0, 9]",<class 'list'>,<class 'int'>,12
21674,"[14, 13, 6, 9, 12, 6, 0, 13]",<class 'list'>,<class 'int'>,8
21675,"[12, 0, 5, 8, 14, 0, 9, 4, 7, 9, 10, 12, 3, 13]",<class 'list'>,<class 'int'>,14
21676,"[4, 0, 1, 12]",<class 'list'>,<class 'int'>,4
21677,"[14, 6, 11, 7, 5, 8, 7, 10, 14, 10, 6, 0, 9]",<class 'list'>,<class 'int'>,13
21678,"[7, 4, 1, 1, 9, 4, 3, 7, 9, 13, 0, 10, 9, 7]",<class 'list'>,<class 'int'>,14
21679,"[0, 11, 10, 7, 14, 11, 6]",<class 'list'>,<class 'int'>,7
21680,"[10, 5, 12, 10, 6, 1, 7, 2, 3]",<class 'list'>,<class 'int'>,9
21681,"[13, 7, 2, 6, 1, 6, 11, 5, 13, 4, 3, 14, 2]",<class 'list'>,<class 'int'>,13
21682,"[9, 4, 2, 13, 8, 6, 5, 4, 7, 13]",<class 'list'>,<class 'int'>,10
21683,"[6, 6, 2, 7, 4]",<class 'list'>,<class 'int'>,5
21684,"[1, 4, 2, 3, 10, 4, 3, 6, 12, 2, 4, 13]",<class 'list'>,<class 'int'>,12
21685,"[14, 12, 0, 13, 8, 10]",<class 'list'>,<class 'int'>,6
21686,"[0, 3, 3, 3, 5, 12, 1, 7]",<class 'list'>,<class 'int'>,8
21687,"[2, 8, 7, 5, 10, 0, 8, 8, 1, 2, 0, 3, 3]",<class 'list'>,<class 'int'>,13
21688,"[6, 12, 12, 5, 2, 14, 4, 7, 4, 7, 2, 11]",<class 'list'>,<class 'int'>,12
21689,"[0, 6, 11, 11, 8, 6]",<class 'list'>,<class 'int'>,6
21690,"[1, 9, 8, 5, 13, 8, 11, 10]",<class 'list'>,<class 'int'>,8
21691,"[6, 14, 11, 9, 10, 10, 5]",<class 'list'>,<class 'int'>,7
21692,"[10, 1, 4, 3, 11]",<class 'list'>,<class 'int'>,5
21693,"[5, 4, 0, 13, 4, 10, 13, 3, 1, 11, 5, 3, 4]",<class 'list'>,<class 'int'>,13
21694,"[12, 10, 2, 12, 0, 13, 3, 0]",<class 'list'>,<class 'int'>,8
21695,"[4, 11, 11, 11]",<class 'list'>,<class 'int'>,4
21696,"[14, 2, 5, 13, 14, 10, 12, 10, 12, 7, 10, 5]",<class 'list'>,<class 'int'>,12
21697,"[14, 9, 2, 11]",<class 'list'>,<class 'int'>,4
21698,"[12, 9, 8, 0]",<class 'list'>,<class 'int'>,4
21699,"[14, 12, 13, 7, 9, 0]",<class 'list'>,<class 'int'>,6
21700,"[13, 11, 7, 2, 9, 2, 1, 14, 9, 12, 0, 12]",<class 'list'>,<class 'int'>,12
21701,"[13, 12, 5, 1, 1, 6, 5, 13, 0]",<class 'list'>,<class 'int'>,9
21702,"[4, 14, 4, 10]",<class 'list'>,<class 'int'>,4
21703,"[14, 9, 4, 1, 5]",<class 'list'>,<class 'int'>,5
21704,"[6, 5, 14, 2]",<class 'list'>,<class 'int'>,4
21705,"[11, 8, 11, 10, 4, 7, 2]",<class 'list'>,<class 'int'>,7
21706,"[0, 11, 0, 8, 3, 2, 9, 4]",<class 'list'>,<class 'int'>,8
21707,"[4, 10, 12, 1, 6, 14, 11, 5, 1]",<class 'list'>,<class 'int'>,9
21708,"[1, 6, 1, 10, 13, 13, 6, 12, 6]",<class 'list'>,<class 'int'>,9
21709,"[5, 10, 9, 6]",<class 'list'>,<class 'int'>,4
21710,"[4, 5, 12, 8, 12, 10, 3, 8, 14, 13, 1, 11, 13, 0]",<class 'list'>,<class 'int'>,14
21711,"[3, 8, 2, 0, 1, 13, 9, 11, 0, 12, 0, 11, 9]",<class 'list'>,<class 'int'>,13
21712,"[6, 6, 5, 9, 3, 6, 0]",<class 'list'>,<class 'int'>,7
21713,"[9, 7, 11]",<class 'list'>,<class 'int'>,3
21714,"[3, 1, 11, 8, 8, 6, 4]",<class 'list'>,<class 'int'>,7
21715,"[2, 6, 1, 12, 4]",<class 'list'>,<class 'int'>,5
21716,"[12, 5, 13, 5, 10, 0]",<class 'list'>,<class 'int'>,6
21717,"[6, 6, 7, 8, 8, 8, 13, 10, 9, 9]",<class 'list'>,<class 'int'>,10
21718,"[13, 7, 3, 10, 8, 6, 12, 1, 3, 9, 0]",<class 'list'>,<class 'int'>,11
21719,"[0, 12, 1, 4, 7, 5]",<class 'list'>,<class 'int'>,6
21720,"[10, 14, 6, 6]",<class 'list'>,<class 'int'>,4
21721,"[6, 11, 4, 0, 13, 8, 10, 12, 10, 2]",<class 'list'>,<class 'int'>,10
21722,"[14, 11, 2, 6, 14, 12, 14, 12]",<class 'list'>,<class 'int'>,8
21723,"[3, 4, 6, 12, 10, 3, 12, 13, 5, 1, 7]",<class 'list'>,<class 'int'>,11
21724,"[8, 3, 14, 10, 5, 2, 12, 13]",<class 'list'>,<class 'int'>,8
21725,"[3, 4, 1, 3]",<class 'list'>,<class 'int'>,4
21726,"[1, 7, 10]",<class 'list'>,<class 'int'>,3
21727,"[9, 5, 13, 9, 2, 0, 1, 7, 2, 4, 6, 10]",<class 'list'>,<class 'int'>,12
21728,"[7, 10, 7, 9]",<class 'list'>,<class 'int'>,4
21729,"[10, 4, 1, 7, 1, 1, 1, 8, 12, 3, 11, 2, 11, 1]",<class 'list'>,<class 'int'>,14
21730,"[1, 9, 14, 1, 13, 13, 7, 5, 5]",<class 'list'>,<class 'int'>,9
21731,"[1, 12, 2, 2, 11, 4, 9, 13]",<class 'list'>,<class 'int'>,8
21732,"[2, 2, 0, 0, 3, 11, 12, 12, 3, 10, 5, 13]",<class 'list'>,<class 'int'>,12
21733,"[7, 9, 5]",<class 'list'>,<class 'int'>,3
21734,"[13, 1, 12]",<class 'list'>,<class 'int'>,3
21735,"[8, 6, 14, 14, 10, 5, 2, 4, 7]",<class 'list'>,<class 'int'>,9
21736,"[12, 5, 10, 11]",<class 'list'>,<class 'int'>,4
21737,"[14, 0, 8, 13, 4, 6, 1, 10, 12, 14]",<class 'list'>,<class 'int'>,10
21738,"[5, 5, 6, 14, 11]",<class 'list'>,<class 'int'>,5
21739,"[0, 8, 8]",<class 'list'>,<class 'int'>,3
21740,"[7, 7, 3, 7, 3, 13]",<class 'list'>,<class 'int'>,6
21741,"[12, 4, 2, 9, 11, 10, 5, 5, 13, 12]",<class 'list'>,<class 'int'>,10
21742,"[1, 6, 10, 8, 0, 13, 13, 2, 7, 9, 10, 6, 3]",<class 'list'>,<class 'int'>,13
21743,"[7, 7, 12, 0, 13, 12, 0, 6, 10, 14, 2, 14, 2]",<class 'list'>,<class 'int'>,13
21744,"[3, 3, 11, 2]",<class 'list'>,<class 'int'>,4
21745,"[2, 6, 14, 14, 0, 10]",<class 'list'>,<class 'int'>,6
21746,"[8, 2, 5, 14, 6, 1, 6, 6, 14, 2, 1, 5]",<class 'list'>,<class 'int'>,12
21747,"[2, 1, 0, 1, 5, 7, 0, 5, 12, 7, 1, 13, 8, 9]",<class 'list'>,<class 'int'>,14
21748,"[13, 1, 4]",<class 'list'>,<class 'int'>,3
21749,"[13, 5, 11, 0, 7, 0, 13, 13, 1, 7]",<class 'list'>,<class 'int'>,10
21750,"[13, 7, 14, 2, 3]",<class 'list'>,<class 'int'>,5
21751,"[10, 8, 1, 9, 14, 6, 7, 7, 6, 12]",<class 'list'>,<class 'int'>,10
21752,"[4, 13, 14, 13, 5, 2, 1, 1, 3, 3]",<class 'list'>,<class 'int'>,10
21753,"[1, 0, 1, 1, 8]",<class 'list'>,<class 'int'>,5
21754,"[1, 11, 4, 7, 6, 10, 4, 7, 8]",<class 'list'>,<class 'int'>,9
21755,"[12, 12, 7, 2, 5, 0, 12, 13, 1, 14, 2, 9, 1]",<class 'list'>,<class 'int'>,13
21756,"[0, 5, 12, 8]",<class 'list'>,<class 'int'>,4
21757,"[10, 1, 4, 4, 0, 8, 5, 8, 0]",<class 'list'>,<class 'int'>,9
21758,"[10, 0, 2, 13, 7, 11]",<class 'list'>,<class 'int'>,6
21759,"[7, 12, 11, 9, 8, 11, 6, 3, 1]",<class 'list'>,<class 'int'>,9
21760,"[12, 11, 7, 11]",<class 'list'>,<class 'int'>,4
21761,"[14, 4, 11, 2, 10, 13, 3, 8, 3]",<class 'list'>,<class 'int'>,9
21762,"[4, 13, 11, 1, 1, 9, 10, 13, 1, 12, 13, 0, 6]",<class 'list'>,<class 'int'>,13
21763,"[13, 7, 13]",<class 'list'>,<class 'int'>,3
21764,"[9, 8, 14, 9]",<class 'list'>,<class 'int'>,4
21765,"[14, 11, 5, 4, 3, 13, 11, 0]",<class 'list'>,<class 'int'>,8
21766,"[8, 10, 2, 3, 9, 2, 5, 8, 4, 1, 6, 4, 13]",<class 'list'>,<class 'int'>,13
21767,"[12, 13, 1, 13, 8]",<class 'list'>,<class 'int'>,5
21768,"[10, 8, 12, 9, 5, 10, 3, 2, 2, 14]",<class 'list'>,<class 'int'>,10
21769,"[9, 11, 11, 8, 0, 6, 7, 0, 13, 9, 4, 12]",<class 'list'>,<class 'int'>,12
21770,"[12, 3, 14, 8]",<class 'list'>,<class 'int'>,4
21771,"[11, 9, 2, 9]",<class 'list'>,<class 'int'>,4
21772,"[5, 5, 6, 10]",<class 'list'>,<class 'int'>,4
21773,"[10, 8, 5]",<class 'list'>,<class 'int'>,3
21774,"[13, 9, 12, 0, 14, 0, 13, 11, 13, 9, 13, 6]",<class 'list'>,<class 'int'>,12
